<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
HJS,20100131.0,2.735,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100132.0,4.1025,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100133.0,4.78625,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100134.0,5.128125,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100135.0,5.2990625,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100136.0,5.38453125,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100137.0,5.427265625,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100138.0,5.4486328125,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100139.0,5.45931640625,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100140.0,5.46465820312,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100141.0,5.46732910156,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100142.0,5.46866455078,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100143.0,5.46933227539,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100144.0,5.4696661377,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100145.0,5.46983306885,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100146.0,5.46991653442,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100147.0,5.46995826721,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100148.0,5.46997913361,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100149.0,5.4699895668,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100150.0,5.4699947834,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100151.0,5.4699973917,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100152.0,5.46999869585,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100153.0,5.46999934793,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100154.0,5.46999967396,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100155.0,5.46999983698,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100156.0,5.46999991849,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100157.0,5.46999995925,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100158.0,5.46999997962,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100159.0,5.46999998981,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100160.0,5.46999999491,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100161.0,5.46999999745,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100162.0,5.46999999873,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100163.0,5.46999999936,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100164.0,5.46999999968,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100165.0,5.46999999984,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100166.0,5.46999999992,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100167.0,5.46999999996,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100168.0,5.46999999998,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100169.0,5.46999999999,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100170.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100171.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100172.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100173.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100174.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100175.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100176.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100177.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100178.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100179.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100180.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100181.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100182.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100183.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100184.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100185.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100186.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100187.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJS,20100188.0,5.47,2.735,2.715,2.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
